,t_home,t_away,t_win,t_loss,gameUID,date
30189,UTA,LAC,UTA,LAC,52f580c95212cd7c15230e28,2008-11-01
30190,NYK,MIL,MIL,NYK,52f580ca5212cd7c15230e29,2008-11-02
30191,OKC,MIN,OKC,MIN,52f580cb5212cd7c15230e2a,2008-11-02
30192,CHA,DET,DET,CHA,52f580cb5212cd7c15230e2b,2008-11-03
30193,DAL,CLE,CLE,DAL,52f580cc5212cd7c15230e2c,2008-11-03
30194,LAC,UTA,UTA,LAC,52f580cd5212cd7c15230e2d,2008-11-03
30195,MEM,GSW,MEM,GSW,52f580cd5212cd7c15230e2e,2008-11-03
30196,ORL,CHI,ORL,CHI,52f580ce5212cd7c15230e2f,2008-11-03
30197,PHI,SAC,PHI,SAC,52f580cf5212cd7c15230e30,2008-11-03
30198,HOU,BOS,BOS,HOU,52f580cf5212cd7c15230e31,2008-11-04
30199,NJN,PHO,PHO,NJN,52f580d05212cd7c15230e32,2008-11-04
30200,SAS,DAL,DAL,SAS,52f580d15212cd7c15230e33,2008-11-04
30201,CLE,CHI,CLE,CHI,52f580d15212cd7c15230e34,2008-11-05
30202,GSW,DEN,GSW,DEN,52f580d25212cd7c15230e35,2008-11-05
30203,IND,PHO,PHO,IND,52f580d35212cd7c15230e36,2008-11-05
30204,LAL,LAC,LAL,LAC,52f580d35212cd7c15230e37,2008-11-05
30205,MIA,PHI,MIA,PHI,52f580d45212cd7c15230e38,2008-11-05
30206,MIL,WAS,MIL,WAS,52f580d55212cd7c15230e39,2008-11-05
30207,MIN,SAS,SAS,MIN,52f580d65212cd7c15230e3a,2008-11-05
30208,NOH,ATL,ATL,NOH,52f580d65212cd7c15230e3b,2008-11-05
30209,NYK,CHA,NYK,CHA,52f580d75212cd7c15230e3c,2008-11-05
30210,OKC,BOS,BOS,OKC,52f580d85212cd7c15230e3d,2008-11-05
30211,SAC,MEM,SAC,MEM,52f580d85212cd7c15230e3e,2008-11-05
30212,TOR,DET,DET,TOR,52f580d95212cd7c15230e3f,2008-11-05
30213,UTA,POR,UTA,POR,52f580da5212cd7c15230e40,2008-11-05
30214,ORL,PHI,ORL,PHI,52f580da5212cd7c15230e41,2008-11-06
30215,POR,HOU,POR,HOU,52f580db5212cd7c15230e42,2008-11-06
30216,ATL,TOR,ATL,TOR,52f580dc5212cd7c15230e43,2008-11-07
30217,BOS,MIL,BOS,MIL,52f580dc5212cd7c15230e44,2008-11-07
30218,CHA,NOH,CHA,NOH,52f580dd5212cd7c15230e45,2008-11-07
30219,CHI,PHO,CHI,PHO,52f580de5212cd7c15230e46,2008-11-07
30220,CLE,IND,CLE,IND,52f580de5212cd7c15230e47,2008-11-07
30221,DEN,DAL,DEN,DAL,52f580df5212cd7c15230e48,2008-11-07
30222,GSW,MEM,MEM,GSW,52f580e05212cd7c15230e49,2008-11-07
30223,LAC,HOU,HOU,LAC,52f580e15212cd7c15230e4a,2008-11-07
30224,NJN,DET,NJN,DET,52f580e15212cd7c15230e4b,2008-11-07
30225,SAC,MIN,SAC,MIN,52f580e25212cd7c15230e4c,2008-11-07
30226,SAS,MIA,MIA,SAS,52f580e35212cd7c15230e4d,2008-11-07
30227,UTA,OKC,UTA,OKC,52f580e35212cd7c15230e4e,2008-11-07
30228,WAS,NYK,NYK,WAS,52f580e45212cd7c15230e4f,2008-11-07
30229,CHI,CLE,CLE,CHI,52f580e55212cd7c15230e50,2008-11-08
30230,IND,NJN,IND,NJN,52f580e55212cd7c15230e51,2008-11-08
30231,MIL,PHO,PHO,MIL,52f580e65212cd7c15230e52,2008-11-08
30232,NOH,MIA,NOH,MIA,52f580e75212cd7c15230e53,2008-11-08
30233,ORL,WAS,ORL,WAS,52f580e75212cd7c15230e54,2008-11-08
30234,POR,MIN,POR,MIN,52f580e85212cd7c15230e55,2008-11-08
30235,CHA,TOR,TOR,CHA,52f580e95212cd7c15230e56,2008-11-09
30236,DEN,MEM,DEN,MEM,52f580e95212cd7c15230e57,2008-11-09
30237,DET,BOS,BOS,DET,52f580ea5212cd7c15230e58,2008-11-09
30238,LAC,DAL,LAC,DAL,52f580eb5212cd7c15230e59,2008-11-09
30239,LAL,HOU,LAL,HOU,52f580ec5212cd7c15230e5a,2008-11-09
30240,NYK,UTA,NYK,UTA,52f580ec5212cd7c15230e5b,2008-11-09
30241,OKC,ATL,ATL,OKC,52f580ed5212cd7c15230e5c,2008-11-09
30242,SAC,GSW,SAC,GSW,52f580ee5212cd7c15230e5d,2008-11-09
30243,BOS,TOR,BOS,TOR,52f580ee5212cd7c15230e5e,2008-11-10
30244,IND,OKC,IND,OKC,52f580ef5212cd7c15230e5f,2008-11-10
30245,MIA,NJN,MIA,NJN,52f580f05212cd7c15230e60,2008-11-10
30246,ORL,POR,POR,ORL,52f580f05212cd7c15230e61,2008-11-10
30247,PHO,MEM,PHO,MEM,52f580f15212cd7c15230e62,2008-11-10
30248,DET,NYK,NYK,DET,52f310951b34326811679397,2013-03-06
30249,GSW,SAC,GSW,SAC,52f310971b34326811679398,2013-03-06
30250,IND,BOS,BOS,IND,52f310981b34326811679399,2013-03-06
30251,LAC,MIL,LAC,MIL,52f310991b3432681167939a,2013-03-06
30252,MEM,POR,MEM,POR,52f3109a1b3432681167939b,2013-03-06
30253,MIA,ORL,MIA,ORL,52f3109b1b3432681167939c,2013-03-06
30254,MIN,WAS,MIN,WAS,52f3109c1b3432681167939d,2013-03-06
30255,NOH,LAL,LAL,NOH,52f3109d1b3432681167939e,2013-03-06
30256,PHO,TOR,TOR,PHO,52f3109e1b3432681167939f,2013-03-06
30257,SAS,CHI,SAS,CHI,52f3109f1b343268116793a0,2013-03-06
30258,DEN,LAC,DEN,LAC,52f310a01b343268116793a1,2013-03-07
30259,NYK,OKC,OKC,NYK,52f310a11b343268116793a2,2013-03-07
30260,GSW,NYK,GSW,NYK,52f310c11b343268116793bf,2013-03-11
30261,OKC,UTA,OKC,UTA,52f310df1b343268116793d3,2013-03-13
30262,PHI,MIA,MIA,PHI,52f310e01b343268116793d4,2013-03-13
30263,SAC,CHI,SAC,CHI,52f310e11b343268116793d5,2013-03-13
30264,WAS,MIL,WAS,MIL,52f310e41b343268116793d6,2013-03-13
30265,POR,NYK,POR,NYK,52f310e51b343268116793d7,2013-03-14
30266,SAS,DAL,SAS,DAL,52f310e71b343268116793d8,2013-03-14
30267,ATL,PHO,ATL,PHO,52f310e81b343268116793d9,2013-03-15
30268,DAL,CLE,DAL,CLE,52f310ea1b343268116793da,2013-03-15
30269,DEN,MEM,DEN,MEM,52f310eb1b343268116793db,2013-03-15
30270,GSW,CHI,CHI,GSW,52f310ec1b343268116793dc,2013-03-15
30271,HOU,MIN,HOU,MIN,52f310ed1b343268116793dd,2013-03-15
30272,IND,LAL,LAL,IND,52f310ef1b343268116793de,2013-03-15
30273,MIL,MIA,MIA,MIL,52f310f01b343268116793df,2013-03-15
30274,OKC,ORL,OKC,ORL,52f310f11b343268116793e0,2013-03-15
30275,TOR,CHA,TOR,CHA,52f310f21b343268116793e1,2013-03-15
30276,WAS,NOH,WAS,NOH,52f310f31b343268116793e2,2013-03-15
30277,BOS,CHA,BOS,CHA,52f310f41b343268116793e3,2013-03-16
30278,PHI,IND,PHI,IND,52f310f51b343268116793e4,2013-03-16
30279,POR,DET,POR,DET,52f310f61b343268116793e5,2013-03-16
30280,SAS,CLE,SAS,CLE,52f310f71b343268116793e6,2013-03-16
30281,UTA,MEM,UTA,MEM,52f310f91b343268116793e7,2013-03-16
30282,WAS,PHO,WAS,PHO,52f310fa1b343268116793e8,2013-03-16
30283,DAL,OKC,OKC,DAL,52f310fc1b343268116793ea,2013-03-17
30284,HOU,GSW,GSW,HOU,52f310fd1b343268116793eb,2013-03-17
30285,LAC,NYK,LAC,NYK,52f310fe1b343268116793ec,2013-03-17
30286,LAL,SAC,LAL,SAC,52f310ff1b343268116793ed,2013-03-17
30287,MIL,ORL,MIL,ORL,52f311001b343268116793ee,2013-03-17
30288,MIN,NOH,MIN,NOH,52f311011b343268116793ef,2013-03-17
30289,TOR,MIA,MIA,TOR,52f311031b343268116793f0,2013-03-17
30290,ATL,DAL,DAL,ATL,52f311041b343268116793f1,2013-03-18
30291,BOS,MIA,MIA,BOS,52f311051b343268116793f2,2013-03-18
30292,CHA,WAS,CHA,WAS,52f311061b343268116793f3,2013-03-18
30293,CHI,DEN,DEN,CHI,52f311071b343268116793f4,2013-03-18
30340,CHI,BOS,CHI,BOS,52f583765212cd7c152311eb,2009-03-17
30341,CLE,ORL,CLE,ORL,52f583775212cd7c152311ec,2009-03-17
30342,DAL,DET,DAL,DET,52f583775212cd7c152311ed,2009-03-17
30343,GSW,LAC,GSW,LAC,52f583785212cd7c152311ee,2009-03-17
30344,LAL,PHI,PHI,LAL,52f583795212cd7c152311ef,2009-03-17
30345,SAS,MIN,SAS,MIN,52f5837a5212cd7c152311f0,2009-03-17
30346,UTA,WAS,UTA,WAS,52f5837a5212cd7c152311f1,2009-03-17
30347,BOS,MIA,BOS,MIA,52f5837b5212cd7c152311f2,2009-03-18
30348,CHA,SAC,CHA,SAC,52f5837c5212cd7c152311f3,2009-03-18
30349,HOU,DET,HOU,DET,52f5837d5212cd7c152311f4,2009-03-18
30350,IND,POR,POR,IND,52f5837d5212cd7c152311f5,2009-03-18
30351,LAC,WAS,LAC,WAS,52f5837e5212cd7c152311f6,2009-03-18
30352,MEM,DEN,DEN,MEM,52f5837f5212cd7c152311f7,2009-03-18
30353,MIL,ORL,ORL,MIL,52f583805212cd7c152311f8,2009-03-18
30354,NOH,MIN,NOH,MIN,52f583805212cd7c152311f9,2009-03-18
30355,NYK,NJN,NJN,NYK,52f583815212cd7c152311fa,2009-03-18
30356,OKC,CHI,CHI,OKC,52f583825212cd7c152311fb,2009-03-18
30357,PHO,PHI,PHO,PHI,52f583835212cd7c152311fc,2009-03-18
30358,ATL,DAL,ATL,DAL,52f583835212cd7c152311fd,2009-03-19
30359,CLE,POR,CLE,POR,52f583845212cd7c152311fe,2009-03-19
30360,LAL,GSW,LAL,GSW,52f583855212cd7c152311ff,2009-03-19
30361,DEN,WAS,DEN,WAS,52f583865212cd7c15231200,2009-03-20
30362,DET,LAC,DET,LAC,52f583865212cd7c15231201,2009-03-20
30363,GSW,PHI,GSW,PHI,52f583875212cd7c15231202,2009-03-20
30364,HOU,MIN,HOU,MIN,52f583895212cd7c15231203,2009-03-20
30365,IND,DAL,DAL,IND,52f5838a5212cd7c15231204,2009-03-20
30366,NJN,MIA,NJN,MIA,52f5838a5212cd7c15231205,2009-03-20
30367,NOH,MEM,NOH,MEM,52f5838b5212cd7c15231206,2009-03-20
30368,NYK,SAC,SAC,NYK,52f5838c5212cd7c15231207,2009-03-20
30369,OKC,UTA,UTA,OKC,52f5838c5212cd7c15231208,2009-03-20
30370,SAS,BOS,BOS,SAS,52f5838d5212cd7c15231209,2009-03-20
30371,TOR,CHA,CHA,TOR,52f5838e5212cd7c1523120a,2009-03-20
30372,CHA,IND,IND,CHA,52f5838f5212cd7c1523120b,2009-03-21
30373,CHI,LAL,LAL,CHI,52f5838f5212cd7c1523120c,2009-03-21
30374,CLE,ATL,CLE,ATL,52f583905212cd7c1523120d,2009-03-21
30375,MEM,BOS,BOS,MEM,52f583915212cd7c1523120e,2009-03-21
30376,MIL,POR,POR,MIL,52f583925212cd7c1523120f,2009-03-21
30377,ORL,NYK,ORL,NYK,52f583925212cd7c15231210,2009-03-21
30378,PHO,WAS,PHO,WAS,52f583935212cd7c15231211,2009-03-21
30379,DET,MIA,MIA,DET,52f583945212cd7c15231212,2009-03-22
30380,MIN,OKC,OKC,MIN,52f583945212cd7c15231213,2009-03-22
30381,NJN,CLE,CLE,NJN,52f583955212cd7c15231214,2009-03-22
30382,NOH,GSW,NOH,GSW,52f583965212cd7c15231215,2009-03-22
30383,SAC,PHI,PHI,SAC,52f583975212cd7c15231216,2009-03-22
30384,SAS,HOU,HOU,SAS,52f583975212cd7c15231217,2009-03-22
30385,TOR,LAC,TOR,LAC,52f583985212cd7c15231218,2009-03-22
30386,ATL,MIN,ATL,MIN,52f583995212cd7c15231219,2009-03-23
30433,BOS,LAC,BOS,LAC,52f5839a5212cd7c1523121a,2009-03-23
30434,MIA,MEM,MIA,MEM,52f5839a5212cd7c1523121b,2009-03-23
30435,NYK,ORL,ORL,NYK,52f5839b5212cd7c1523121c,2009-03-23
30436,PHO,DEN,PHO,DEN,52f5839c5212cd7c1523121d,2009-03-23
30437,POR,PHI,PHI,POR,52f5839d5212cd7c1523121e,2009-03-23
30438,WAS,CHI,CHI,WAS,52f5839d5212cd7c1523121f,2009-03-23
30439,CHI,DET,CHI,DET,52f5839e5212cd7c15231220,2009-03-24
30440,OKC,LAL,LAL,OKC,52f5839f5212cd7c15231221,2009-03-24
30441,SAS,GSW,SAS,GSW,52f583a05212cd7c15231222,2009-03-24
30442,UTA,HOU,UTA,HOU,52f583a05212cd7c15231223,2009-03-24
30443,ATL,SAS,SAS,ATL,52f583a15212cd7c15231224,2009-03-25
30444,CLE,NJN,CLE,NJN,52f583a25212cd7c15231225,2009-03-25
30445,DAL,GSW,DAL,GSW,52f583a35212cd7c15231226,2009-03-25
30446,IND,MIA,IND,MIA,52f583a35212cd7c15231227,2009-03-25
30447,NOH,DEN,DEN,NOH,52f583a45212cd7c15231228,2009-03-25
30448,NYK,LAC,LAC,NYK,52f583a55212cd7c15231229,2009-03-25
30449,ORL,BOS,ORL,BOS,52f583a55212cd7c1523122a,2009-03-25
30450,PHI,MIN,PHI,MIN,52f583a65212cd7c1523122b,2009-03-25
30451,PHO,UTA,PHO,UTA,52f583a75212cd7c1523122c,2009-03-25
30452,TOR,MIL,TOR,MIL,52f583a85212cd7c1523122d,2009-03-25
30453,WAS,CHA,WAS,CHA,52f583a85212cd7c1523122e,2009-03-25
30454,CHI,MIA,CHI,MIA,52f583a95212cd7c1523122f,2009-03-26
30455,DET,LAL,LAL,DET,52f583aa5212cd7c15231230,2009-03-26
30456,POR,PHO,POR,PHO,52f583ab5212cd7c15231231,2009-03-26
30457,ATL,BOS,BOS,ATL,52f583ab5212cd7c15231232,2009-03-27
30458,CLE,MIN,CLE,MIN,52f583ac5212cd7c15231233,2009-03-27
30459,DAL,DEN,DEN,DAL,52f583ad5212cd7c15231234,2009-03-27
30460,NJN,LAL,LAL,NJN,52f583ae5212cd7c15231235,2009-03-27
30461,NYK,NOH,NYK,NOH,52f583ae5212cd7c15231236,2009-03-27
30462,ORL,MIL,ORL,MIL,52f583af5212cd7c15231237,2009-03-27
30463,PHI,CHA,CHA,PHI,52f583b05212cd7c15231238,2009-03-27
30464,SAC,MEM,MEM,SAC,52f583b05212cd7c15231239,2009-03-27
30465,SAS,LAC,SAS,LAC,52f583b15212cd7c1523123a,2009-03-27
30466,TOR,OKC,TOR,OKC,52f583b25212cd7c1523123b,2009-03-27
30467,CHA,NYK,CHA,NYK,52f583b35212cd7c1523123c,2009-03-28
30468,CHI,IND,CHI,IND,52f583b35212cd7c1523123d,2009-03-28
30469,DEN,GSW,DEN,GSW,52f583b45212cd7c1523123e,2009-03-28
30470,HOU,LAC,HOU,LAC,52f583b55212cd7c1523123f,2009-03-28
30471,MIA,MIL,MIA,MIL,52f583b65212cd7c15231240,2009-03-28
30472,POR,MEM,POR,MEM,52f583b65212cd7c15231241,2009-03-28
30473,UTA,PHO,UTA,PHO,52f583b75212cd7c15231242,2009-03-28
30474,WAS,DET,DET,WAS,52f583b85212cd7c15231243,2009-03-28
30475,ATL,LAL,ATL,LAL,52f583b95212cd7c15231244,2009-03-29
30476,BOS,OKC,BOS,OKC,52f583b95212cd7c15231245,2009-03-29
30477,CLE,DAL,CLE,DAL,52f583ba5212cd7c15231246,2009-03-29
30478,DET,PHI,DET,PHI,52f583bb5212cd7c15231247,2009-03-29
30573,IND,WAS,IND,WAS,52f583bc5212cd7c15231248,2009-03-29
30574,MIN,NJN,MIN,NJN,52f583bc5212cd7c15231249,2009-03-29
30575,NOH,SAS,NOH,SAS,52f583bd5212cd7c1523124a,2009-03-29
30576,SAC,PHO,SAC,PHO,52f583be5212cd7c1523124b,2009-03-29
30577,TOR,CHI,TOR,CHI,52f583be5212cd7c1523124c,2009-03-29
30578,GSW,MEM,MEM,GSW,52f583bf5212cd7c1523124d,2009-03-30
30579,MIA,ORL,ORL,MIA,52f583c05212cd7c1523124e,2009-03-30
30580,NJN,MIL,MIL,NJN,52f583c15212cd7c1523124f,2009-03-30
30581,UTA,NYK,UTA,NYK,52f583c15212cd7c15231250,2009-03-30
30582,CHA,LAL,CHA,LAL,52f583c25212cd7c15231251,2009-03-31
30583,CLE,DET,CLE,DET,52f583c35212cd7c15231252,2009-03-31
30584,DEN,NYK,DEN,NYK,52f583c45212cd7c15231253,2009-03-31
30585,IND,CHI,IND,CHI,52f583c45212cd7c15231254,2009-03-31
30586,MIN,DAL,DAL,MIN,52f583c55212cd7c15231255,2009-03-31
30587,PHI,ATL,PHI,ATL,52f583c65212cd7c15231256,2009-03-31
30588,POR,UTA,POR,UTA,52f583c65212cd7c15231257,2009-03-31
30589,SAC,NOH,NOH,SAC,52f583c75212cd7c15231258,2009-03-31
30590,SAS,OKC,OKC,SAS,52f583c85212cd7c15231259,2009-03-31
30591,BOS,CHA,BOS,CHA,52f583c95212cd7c1523125a,2009-04-01
30592,DAL,MIA,DAL,MIA,52f583ca5212cd7c1523125b,2009-04-01
30593,GSW,SAC,GSW,SAC,52f583cb5212cd7c1523125c,2009-04-01
30594,LAC,NOH,NOH,LAC,52f583cc5212cd7c1523125d,2009-04-01
30595,MEM,WAS,MEM,WAS,52f583cc5212cd7c1523125e,2009-04-01
30596,MIL,LAL,LAL,MIL,52f583cd5212cd7c1523125f,2009-04-01
30597,NJN,DET,NJN,DET,52f583ce5212cd7c15231260,2009-04-01
30598,ORL,TOR,TOR,ORL,52f583cf5212cd7c15231261,2009-04-01
30599,PHO,HOU,PHO,HOU,52f583cf5212cd7c15231262,2009-04-01
30600,DEN,UTA,DEN,UTA,52f583d05212cd7c15231263,2009-04-02
30601,PHI,MIL,PHI,MIL,52f583d15212cd7c15231264,2009-04-02
30602,WAS,CLE,WAS,CLE,52f583d25212cd7c15231265,2009-04-02
30603,BOS,ATL,BOS,ATL,52f583d25212cd7c15231266,2009-04-03
30604,CHA,MIA,MIA,CHA,52f583d35212cd7c15231267,2009-04-03
30605,GSW,NOH,GSW,NOH,52f583d45212cd7c15231268,2009-04-03
30606,IND,SAS,SAS,IND,52f583d45212cd7c15231269,2009-04-03
30607,LAL,HOU,LAL,HOU,52f583d55212cd7c1523126a,2009-04-03
30608,MEM,DAL,MEM,DAL,52f583d65212cd7c1523126b,2009-04-03
30609,OKC,POR,POR,OKC,52f583d75212cd7c1523126c,2009-04-03
30610,ORL,CLE,ORL,CLE,52f583d75212cd7c1523126d,2009-04-03
30611,PHO,SAC,PHO,SAC,52f583d85212cd7c1523126e,2009-04-03
30612,UTA,MIN,MIN,UTA,52f583d95212cd7c1523126f,2009-04-03
30613,ATL,ORL,ORL,ATL,52f583da5212cd7c15231270,2009-04-04
30614,CHI,NJN,CHI,NJN,52f583da5212cd7c15231271,2009-04-04
30615,DEN,LAC,DEN,LAC,52f583db5212cd7c15231272,2009-04-04
30616,MIL,MEM,MEM,MIL,52f583dc5212cd7c15231273,2009-04-04
30617,NYK,TOR,TOR,NYK,52f583dc5212cd7c15231274,2009-04-04
30618,PHI,DET,PHI,DET,52f583dd5212cd7c15231275,2009-04-04
30619,WAS,MIA,MIA,WAS,52f583de5212cd7c15231276,2009-04-04
30620,CLE,SAS,CLE,SAS,52f583df5212cd7c15231277,2009-04-05
30667,DAL,PHO,DAL,PHO,52f583e05212cd7c15231278,2009-04-05
30668,DET,CHA,DET,CHA,52f583e15212cd7c15231279,2009-04-05
30669,HOU,POR,HOU,POR,52f583e15212cd7c1523127a,2009-04-05
30670,LAL,LAC,LAL,LAC,52f583e25212cd7c1523127b,2009-04-05
30671,MIN,DEN,DEN,MIN,52f583e35212cd7c1523127c,2009-04-05
30672,NJN,PHI,NJN,PHI,52f583e45212cd7c1523127d,2009-04-05
30673,NOH,UTA,UTA,NOH,52f583e45212cd7c1523127e,2009-04-05
30674,OKC,IND,IND,OKC,52f583e55212cd7c1523127f,2009-04-05
30675,SAC,GSW,GSW,SAC,52f583e65212cd7c15231280,2009-04-05
30676,TOR,NYK,NYK,TOR,52f583e75212cd7c15231281,2009-04-05
30677,CHA,PHI,CHA,PHI,52f583e75212cd7c15231282,2009-04-07
30678,CHI,NYK,CHI,NYK,52f583e85212cd7c15231283,2009-04-07
30679,HOU,ORL,HOU,ORL,52f583e95212cd7c15231284,2009-04-07
30680,LAC,MIN,MIN,LAC,52f583e95212cd7c15231285,2009-04-07
30681,MEM,POR,POR,MEM,52f583ea5212cd7c15231286,2009-04-07
30682,MIA,NOH,NOH,MIA,52f583eb5212cd7c15231287,2009-04-07
30683,OKC,SAS,SAS,OKC,52f583ec5212cd7c15231288,2009-04-07
30684,SAC,LAL,LAL,SAC,52f583ec5212cd7c15231289,2009-04-07
30685,TOR,ATL,ATL,TOR,52f583ed5212cd7c1523128a,2009-04-07
30686,BOS,NJN,BOS,NJN,52f583ee5212cd7c1523128b,2009-04-08
30687,CLE,WAS,CLE,WAS,52f583ef5212cd7c1523128c,2009-04-08
30688,DAL,UTA,DAL,UTA,52f583ef5212cd7c1523128d,2009-04-08
30689,DEN,OKC,DEN,OKC,52f583f05212cd7c1523128e,2009-04-08
30690,GSW,MIN,MIN,GSW,52f583f15212cd7c1523128f,2009-04-08
30691,IND,TOR,IND,TOR,52f583f25212cd7c15231290,2009-04-08
30692,MIL,ATL,ATL,MIL,52f583f35212cd7c15231291,2009-04-08
30693,NOH,PHO,PHO,NOH,52f583f35212cd7c15231292,2009-04-08
30694,NYK,DET,DET,NYK,52f583f45212cd7c15231293,2009-04-08
30695,ORL,MEM,ORL,MEM,52f583f55212cd7c15231294,2009-04-08
30696,SAS,POR,POR,SAS,52f583f65212cd7c15231295,2009-04-08
30697,CHI,PHI,CHI,PHI,52f583f65212cd7c15231296,2009-04-09
30698,LAL,DEN,LAL,DEN,52f583f75212cd7c15231297,2009-04-09
30699,SAC,HOU,HOU,SAC,52f583f85212cd7c15231298,2009-04-09
30700,ATL,IND,ATL,IND,52f583f95212cd7c15231299,2009-04-10
30701,BOS,MIA,BOS,MIA,52f583f95212cd7c1523129a,2009-04-10
30702,DAL,NOH,DAL,NOH,52f583fa5212cd7c1523129b,2009-04-10
30703,DET,NJN,DET,NJN,52f583fb5212cd7c1523129c,2009-04-10
30704,GSW,HOU,HOU,GSW,52f583fc5212cd7c1523129d,2009-04-10
30705,LAC,SAC,LAC,SAC,52f583fc5212cd7c1523129e,2009-04-10
30706,MEM,PHO,MEM,PHO,52f583fd5212cd7c1523129f,2009-04-10
30707,OKC,CHA,OKC,CHA,52f583fe5212cd7c152312a0,2009-04-10
30708,ORL,NYK,NYK,ORL,52f583fe5212cd7c152312a1,2009-04-10
30709,PHI,CLE,CLE,PHI,52f583ff5212cd7c152312a2,2009-04-10
30710,POR,LAL,POR,LAL,52f584005212cd7c152312a3,2009-04-10
30711,SAS,UTA,SAS,UTA,52f584015212cd7c152312a4,2009-04-10
30712,TOR,WAS,WAS,TOR,52f584015212cd7c152312a5,2009-04-10
30713,CHI,CHA,CHI,CHA,52f584025212cd7c152312a6,2009-04-11
30714,IND,DET,IND,DET,52f584035212cd7c152312a7,2009-04-11
30715,LAC,POR,POR,LAC,52f584045212cd7c152312a8,2009-04-11
30716,MIL,OKC,MIL,OKC,52f584045212cd7c152312a9,2009-04-11
30717,MIN,PHO,PHO,MIN,52f584055212cd7c152312aa,2009-04-11
30718,NJN,ORL,NJN,ORL,52f584065212cd7c152312ab,2009-04-11
30719,UTA,GSW,GSW,UTA,52f584075212cd7c152312ac,2009-04-11
30720,CLE,BOS,CLE,BOS,52f584075212cd7c152312ad,2009-04-12
30721,LAL,MEM,LAL,MEM,52f584085212cd7c152312ae,2009-04-12
30722,MIA,NYK,MIA,NYK,52f584095212cd7c152312af,2009-04-12
30723,NOH,DAL,NOH,DAL,52f5840a5212cd7c152312b0,2009-04-12
30724,SAC,SAS,SAS,SAC,52f5840a5212cd7c152312b1,2009-04-12
30725,TOR,PHI,TOR,PHI,52f5840b5212cd7c152312b2,2009-04-12
30726,DAL,MIN,DAL,MIN,52f5840c5212cd7c152312b3,2009-04-13
30727,DEN,SAC,DEN,SAC,52f5840c5212cd7c152312b4,2009-04-13
30728,DET,CHI,CHI,DET,52f5840d5212cd7c152312b5,2009-04-13
30729,GSW,SAS,SAS,GSW,52f5840e5212cd7c152312b6,2009-04-13
30730,HOU,NOH,HOU,NOH,52f5840f5212cd7c152312b7,2009-04-13
30731,IND,CLE,CLE,IND,52f5840f5212cd7c152312b8,2009-04-13
30732,MIL,ORL,MIL,ORL,52f584105212cd7c152312b9,2009-04-13
30838,CHA,DEN,DEN,CHA,52f580f25212cd7c15230e63,2008-11-11
30839,CHI,ATL,ATL,CHI,52f580f25212cd7c15230e64,2008-11-11
30840,CLE,MIL,CLE,MIL,52f580f35212cd7c15230e65,2008-11-11
30841,DAL,LAL,LAL,DAL,52f580f45212cd7c15230e66,2008-11-11
30842,GSW,MIN,GSW,MIN,52f580f45212cd7c15230e67,2008-11-11
30843,PHI,UTA,UTA,PHI,52f580f55212cd7c15230e68,2008-11-11
30844,SAC,DET,DET,SAC,52f580f65212cd7c15230e69,2008-11-11
30845,SAS,NYK,SAS,NYK,52f580f75212cd7c15230e6a,2008-11-11
30846,BOS,ATL,BOS,ATL,52f580f75212cd7c15230e6b,2008-11-12
30847,LAC,SAC,SAC,LAC,52f580f85212cd7c15230e6c,2008-11-12
30848,MEM,NYK,NYK,MEM,52f580f95212cd7c15230e6d,2008-11-12
30849,MIA,POR,POR,MIA,52f580f95212cd7c15230e6e,2008-11-12
30850,MIL,SAS,MIL,SAS,52f580fa5212cd7c15230e6f,2008-11-12
30851,NJN,IND,IND,NJN,52f580fb5212cd7c15230e70,2008-11-12
30852,NOH,LAL,LAL,NOH,52f580fb5212cd7c15230e71,2008-11-12
30853,OKC,ORL,ORL,OKC,52f580fc5212cd7c15230e72,2008-11-12
30854,PHO,HOU,HOU,PHO,52f580fd5212cd7c15230e73,2008-11-12
30855,TOR,PHI,PHI,TOR,52f580fd5212cd7c15230e74,2008-11-12
30856,WAS,UTA,WAS,UTA,52f580fe5212cd7c15230e75,2008-11-12
30857,CHI,DAL,CHI,DAL,52f580ff5212cd7c15230e76,2008-11-13
30858,CLE,DEN,CLE,DEN,52f580ff5212cd7c15230e77,2008-11-13
30859,GSW,DET,DET,GSW,52f581005212cd7c15230e78,2008-11-13
30860,BOS,DEN,DEN,BOS,52f581015212cd7c15230e79,2008-11-14
30861,CHA,UTA,CHA,UTA,52f581015212cd7c15230e7a,2008-11-14
30862,DAL,ORL,ORL,DAL,52f581025212cd7c15230e7b,2008-11-14
30863,IND,PHI,PHI,IND,52f581035212cd7c15230e7c,2008-11-14
30864,LAL,DET,DET,LAL,52f581035212cd7c15230e7d,2008-11-14
30865,MEM,MIL,MIL,MEM,52f581045212cd7c15230e7e,2008-11-14
30866,MIA,WAS,MIA,WAS,52f581055212cd7c15230e7f,2008-11-14
30867,NJN,ATL,NJN,ATL,52f581055212cd7c15230e80,2008-11-14
30868,NOH,POR,NOH,POR,52f581065212cd7c15230e81,2008-11-14
30869,NYK,OKC,NYK,OKC,52f581075212cd7c15230e82,2008-11-14
30870,SAC,PHO,PHO,SAC,52f581075212cd7c15230e83,2008-11-14
30871,SAS,HOU,SAS,HOU,52f581085212cd7c15230e84,2008-11-14
