Home_team,Away_team,Win_team,loss_team,G_id,Gamedate,S_id,home_score,away_score
HOU,POR,HOU,POR,52f2f42a90a494841832853f,2010-01-29,2009-10,104,100
IND,CLE,CLE,IND,52f2f42b90a4948418328540,2010-01-29,2009-10,73,94
MIN,LAC,MIN,LAC,52f2f42c90a4948418328541,2010-01-29,2009-10,111,97
NJN,WAS,WAS,NJN,52f2f42c90a4948418328542,2010-01-29,2009-10,79,81
NOH,CHI,CHI,NOH,52f2f42d90a4948418328543,2010-01-29,2009-10,106,108
OKC,DEN,OKC,DEN,52f2f42e90a4948418328544,2010-01-29,2009-10,101,84
PHI,LAL,LAL,PHI,52f2f42f90a4948418328545,2010-01-29,2009-10,91,99
SAS,MEM,SAS,MEM,52f2f42f90a4948418328546,2010-01-29,2009-10,104,97
UTA,SAC,UTA,SAC,52f2f43090a4948418328547,2010-01-29,2009-10,101,94
DAL,POR,POR,DAL,52f2f43190a4948418328548,2010-01-30,2009-10,112,114
MEM,NOH,NOH,MEM,52f2f43190a4948418328549,2010-01-30,2009-10,102,109
MIL,MIA,MIL,MIA,52f2f43290a494841832854a,2010-01-30,2009-10,95,84
ORL,ATL,ORL,ATL,52f2f43390a494841832854b,2010-01-30,2009-10,104,86
SAC,CHA,CHA,SAC,52f2f43390a494841832854c,2010-01-30,2009-10,96,103
WAS,BOS,BOS,WAS,52f2f43f90a494841832855d,2010-02-01,2009-10,88,99
CHI,LAC,LAC,CHI,52f2f44090a494841832855e,2010-02-02,2009-10,82,90
CLE,MEM,CLE,MEM,52f2f44190a494841832855f,2010-02-02,2009-10,105,89
HOU,GSW,HOU,GSW,52f2f44190a4948418328560,2010-02-02,2009-10,119,97
IND,TOR,IND,TOR,52f2f44290a4948418328561,2010-02-02,2009-10,130,115
NJN,DET,DET,NJN,52f2f44390a4948418328562,2010-02-02,2009-10,93,97
OKC,ATL,OKC,ATL,52f2f44490a4948418328563,2010-02-02,2009-10,106,99
ORL,MIL,ORL,MIL,52f2f44490a4948418328564,2010-02-02,2009-10,99,82
ATL,LAC,ATL,LAC,52f2f44590a4948418328565,2010-02-03,2009-10,103,97
BOS,MIA,BOS,MIA,52f2f44690a4948418328566,2010-02-03,2009-10,107,102
DAL,GSW,DAL,GSW,52f2f44690a4948418328567,2010-02-03,2009-10,110,101
DEN,PHO,PHO,DEN,52f2f44790a4948418328568,2010-02-03,2009-10,97,109
LAL,CHA,LAL,CHA,52f2f44890a4948418328569,2010-02-03,2009-10,99,97
NOH,OKC,OKC,NOH,52f2f44990a494841832856a,2010-02-03,2009-10,99,103
NYK,WAS,NYK,WAS,52f2f44990a494841832856b,2010-02-03,2009-10,107,85
PHI,CHI,PHI,CHI,52f2f44a90a494841832856c,2010-02-03,2009-10,106,103
SAC,SAS,SAS,SAC,52f2f44b90a494841832856d,2010-02-03,2009-10,113,115
TOR,NJN,TOR,NJN,52f2f44b90a494841832856e,2010-02-03,2009-10,108,99
UTA,POR,UTA,POR,52f2f44c90a494841832856f,2010-02-03,2009-10,118,105
CLE,MIA,CLE,MIA,52f2f44d90a4948418328570,2010-02-04,2009-10,102,86
POR,SAS,POR,SAS,52f2f44d90a4948418328571,2010-02-04,2009-10,96,93
ATL,CHI,ATL,CHI,52f2f44e90a4948418328572,2010-02-05,2009-10,91,81
DAL,MIN,MIN,DAL,52f2f45090a4948418328574,2010-02-05,2009-10,108,117
IND,DET,IND,DET,52f2f45090a4948418328575,2010-02-05,2009-10,107,83
LAL,DEN,DEN,LAL,52f2f45190a4948418328576,2010-02-05,2009-10,113,126
MEM,HOU,HOU,MEM,52f2f45290a4948418328577,2010-02-05,2009-10,83,101
NOH,PHI,PHI,NOH,52f2f45290a4948418328578,2010-02-05,2009-10,94,101
NYK,MIL,MIL,NYK,52f2f45390a4948418328579,2010-02-05,2009-10,107,114
ORL,WAS,WAS,ORL,52f2f45490a494841832857a,2010-02-05,2009-10,91,92
SAC,PHO,PHO,SAC,52f2f45590a494841832857b,2010-02-05,2009-10,102,114
CHA,NOH,NOH,CHA,52f2f45590a494841832857c,2010-02-06,2009-10,99,104
CHI,MIA,CHI,MIA,52f2f45690a494841832857d,2010-02-06,2009-10,95,91
CLE,NYK,CLE,NYK,52f2f45790a494841832857e,2010-02-06,2009-10,113,106
DET,NJN,DET,NJN,52f2f45790a494841832857f,2010-02-06,2009-10,99,92
GSW,OKC,OKC,GSW,52f2f45890a4948418328580,2010-02-06,2009-10,95,104
HOU,PHI,PHI,HOU,52f2f45990a4948418328581,2010-02-06,2009-10,95,102
LAC,SAS,SAS,LAC,52f2f45a90a4948418328582,2010-02-06,2009-10,81,98
MIL,IND,MIL,IND,52f2f45a90a4948418328583,2010-02-06,2009-10,93,81
MIN,MEM,MIN,MEM,52f2f45b90a4948418328584,2010-02-06,2009-10,109,102
POR,LAL,LAL,POR,52f2f45c90a4948418328585,2010-02-06,2009-10,82,99
NJN,MIL,MIL,NJN,52f2f46e90a494841832859c,2010-02-10,2009-10,77,97
NOH,BOS,NOH,BOS,52f2f46e90a494841832859d,2010-02-10,2009-10,93,85
PHO,POR,POR,PHO,52f2f46f90a494841832859e,2010-02-10,2009-10,101,108
TOR,PHI,TOR,PHI,52f2f47090a494841832859f,2010-02-10,2009-10,104,93
UTA,LAL,LAL,UTA,52f2f47090a49484183285a0,2010-02-10,2009-10,81,96
CLE,ORL,CLE,ORL,52f2f47190a49484183285a1,2010-02-11,2009-10,115,106
DEN,SAS,SAS,DEN,52f2f47290a49484183285a2,2010-02-11,2009-10,92,111
CHA,NJN,NJN,CHA,52f2f47390a49484183285a3,2010-02-16,2009-10,94,103
CHI,NYK,CHI,NYK,52f2f47390a49484183285a4,2010-02-16,2009-10,118,85
DET,MIN,DET,MIN,52f2f47490a49484183285a5,2010-02-16,2009-10,108,85
HOU,UTA,UTA,HOU,52f2f47590a49484183285a6,2010-02-16,2009-10,95,104
LAL,GSW,LAL,GSW,52f2f47690a49484183285a7,2010-02-16,2009-10,104,94
MEM,PHO,PHO,MEM,52f2f47690a49484183285a8,2010-02-16,2009-10,95,109
OKC,DAL,OKC,DAL,52f2f47790a49484183285a9,2010-02-16,2009-10,99,86
PHI,MIA,MIA,PHI,52f2f47890a49484183285aa,2010-02-16,2009-10,78,105
POR,LAC,POR,LAC,52f2f47890a49484183285ab,2010-02-16,2009-10,109,87
SAC,BOS,BOS,SAC,52f2f47990a49484183285ac,2010-02-16,2009-10,92,95
DAL,PHO,DAL,PHO,52f2f47a90a49484183285ad,2010-02-17,2009-10,107,97
GSW,SAC,GSW,SAC,52f2f47a90a49484183285ae,2010-02-17,2009-10,130,98
IND,SAS,SAS,IND,52f2f47b90a49484183285af,2010-02-17,2009-10,87,90
LAC,ATL,ATL,LAC,52f2f47c90a49484183285b0,2010-02-17,2009-10,92,110
MIL,HOU,HOU,MIL,52f2f47d90a49484183285b1,2010-02-17,2009-10,99,127
NJN,MIA,MIA,NJN,52f2f47d90a49484183285b2,2010-02-17,2009-10,84,87
NOH,UTA,UTA,NOH,52f2f47e90a49484183285b3,2010-02-17,2009-10,90,98
NYK,CHI,CHI,NYK,52f2f47f90a49484183285b4,2010-02-17,2009-10,109,115
ORL,DET,ORL,DET,52f2f47f90a49484183285b5,2010-02-17,2009-10,116,91
TOR,MEM,MEM,TOR,52f2f48090a49484183285b6,2010-02-17,2009-10,102,109
WAS,MIN,WAS,MIN,52f2f48190a49484183285b7,2010-02-17,2009-10,108,99
CLE,DEN,DEN,CLE,52f2f48290a49484183285b8,2010-02-18,2009-10,116,118
LAL,BOS,BOS,LAL,52f2f48290a49484183285b9,2010-02-18,2009-10,86,87
CHA,CLE,CHA,CLE,52f2f48390a49484183285ba,2010-02-19,2009-10,110,93
DET,MIL,MIL,DET,52f2f48490a49484183285bb,2010-02-19,2009-10,85,91
GSW,UTA,UTA,GSW,52f2f48490a49484183285bc,2010-02-19,2009-10,89,100
MEM,MIA,MIA,MEM,52f2f48590a49484183285bd,2010-02-19,2009-10,87,100
MIN,CHI,CHI,MIN,52f2f48790a49484183285be,2010-02-19,2009-10,94,100
NJN,TOR,TOR,NJN,52f2f48790a49484183285bf,2010-02-19,2009-10,89,106
NOH,IND,NOH,IND,52f2f48890a49484183285c0,2010-02-19,2009-10,107,101
ORL,DAL,DAL,ORL,52f2f48990a49484183285c1,2010-02-19,2009-10,85,95
PHI,SAS,PHI,SAS,52f2f48a90a49484183285c2,2010-02-19,2009-10,106,94
PHO,ATL,PHO,ATL,52f2f48a90a49484183285c3,2010-02-19,2009-10,88,80
POR,BOS,BOS,POR,52f2f48b90a49484183285c4,2010-02-19,2009-10,76,96
WAS,DEN,WAS,DEN,52f2f48c90a49484183285c5,2010-02-19,2009-10,107,97
CHI,PHI,CHI,PHI,52f2f48c90a49484183285c6,2010-02-20,2009-10,122,90
DAL,MIA,DAL,MIA,52f2f48d90a49484183285c7,2010-02-20,2009-10,97,91
HOU,IND,IND,HOU,52f2f48e90a49484183285c8,2010-02-20,2009-10,115,125
LAC,SAC,LAC,SAC,52f2f48f90a49484183285c9,2010-02-20,2009-10,99,89
MIL,CHA,MIL,CHA,52f2f48f90a49484183285ca,2010-02-20,2009-10,93,88
NYK,OKC,OKC,NYK,52f2f49090a49484183285cb,2010-02-20,2009-10,118,121
TOR,WAS,TOR,WAS,52f2f49190a49484183285cc,2010-02-20,2009-10,109,104
DEN,BOS,DEN,BOS,52f2f49190a49484183285cd,2010-02-21,2009-10,114,105
DET,SAS,DET,SAS,52f2f49290a49484183285ce,2010-02-21,2009-10,109,101
GSW,ATL,GSW,ATL,52f2f49390a49484183285cf,2010-02-21,2009-10,108,104
MIN,OKC,OKC,MIN,52f2f49390a49484183285d0,2010-02-21,2009-10,107,109
NJN,MEM,MEM,NJN,52f2f49490a49484183285d1,2010-02-21,2009-10,94,104
NOH,HOU,NOH,HOU,52f2f49590a49484183285d2,2010-02-21,2009-10,102,94
ORL,CLE,ORL,CLE,52f2f49590a49484183285d3,2010-02-21,2009-10,101,95
PHO,SAC,PHO,SAC,52f2f49690a49484183285d4,2010-02-21,2009-10,104,88
POR,UTA,UTA,POR,52f2f49790a49484183285d5,2010-02-21,2009-10,89,93
DAL,IND,DAL,IND,52f2f49890a49484183285d6,2010-02-22,2009-10,91,82
LAC,CHA,LAC,CHA,52f2f49890a49484183285d7,2010-02-22,2009-10,98,94
NYK,MIL,MIL,NYK,52f2f49990a49484183285d8,2010-02-22,2009-10,67,83
UTA,ATL,ATL,UTA,52f2f49a90a49484183285d9,2010-02-22,2009-10,100,105
WAS,CHI,WAS,CHI,52f2f49a90a49484183285da,2010-02-22,2009-10,101,95
BOS,NYK,BOS,NYK,52f2f49b90a49484183285db,2010-02-23,2009-10,110,106
CLE,NOH,CLE,NOH,52f2f49c90a49484183285dc,2010-02-23,2009-10,105,95
GSW,PHI,PHI,GSW,52f2f49c90a49484183285dd,2010-02-23,2009-10,102,110
MEM,LAL,LAL,MEM,52f2f49d90a49484183285de,2010-02-23,2009-10,98,99
MIA,MIN,MIN,MIA,52f2f49e90a49484183285df,2010-02-23,2009-10,88,91
NJN,POR,POR,NJN,52f2f49f90a49484183285e0,2010-02-23,2009-10,93,102
OKC,PHO,PHO,OKC,52f2f49f90a49484183285e1,2010-02-23,2009-10,102,104
SAC,DET,DET,SAC,52f2f4a090a49484183285e2,2010-02-23,2009-10,89,101
ATL,MIN,ATL,MIN,52f2f4a190a49484183285e3,2010-02-24,2009-10,98,92
CHI,IND,CHI,IND,52f2f4a190a49484183285e4,2010-02-24,2009-10,120,110
DAL,LAL,DAL,LAL,52f2f4a290a49484183285e5,2010-02-24,2009-10,101,96
HOU,ORL,ORL,HOU,52f2f4a390a49484183285e6,2010-02-24,2009-10,92,110
LAC,DET,LAC,DET,52f2f4a390a49484183285e7,2010-02-24,2009-10,97,91
MIL,NOH,MIL,NOH,52f2f4a490a49484183285e8,2010-02-24,2009-10,115,95
PHO,PHI,PHO,PHI,52f2f4a590a49484183285e9,2010-02-24,2009-10,106,95
SAS,OKC,SAS,OKC,52f2f4a690a49484183285ea,2010-02-24,2009-10,95,87
TOR,POR,POR,TOR,52f2f4a690a49484183285eb,2010-02-24,2009-10,87,101
UTA,CHA,UTA,CHA,52f2f4a790a49484183285ec,2010-02-24,2009-10,102,93
WAS,MEM,MEM,WAS,52f2f4a890a49484183285ed,2010-02-24,2009-10,94,99
BOS,CLE,CLE,BOS,52f2f4a890a49484183285ee,2010-02-25,2009-10,88,108
GSW,DEN,DEN,GSW,52f2f4a990a49484183285ef,2010-02-25,2009-10,112,127
IND,MIL,MIL,IND,52f2f4aa90a49484183285f0,2010-02-25,2009-10,110,112
ATL,DAL,DAL,ATL,52f2f4ab90a49484183285f1,2010-02-26,2009-10,103,111
CHI,POR,CHI,POR,52f2f4ab90a49484183285f2,2010-02-26,2009-10,115,111
DEN,DET,DEN,DET,52f2f4ac90a49484183285f3,2010-02-26,2009-10,107,102
HOU,SAS,HOU,SAS,52f2f4ad90a49484183285f4,2010-02-26,2009-10,109,104
LAL,PHI,LAL,PHI,52f2f4ad90a49484183285f5,2010-02-26,2009-10,99,90
MEM,CHA,CHA,MEM,52f2f4ae90a49484183285f6,2010-02-26,2009-10,89,93
NOH,ORL,NOH,ORL,52f2f4af90a49484183285f7,2010-02-26,2009-10,100,93
OKC,MIN,OKC,MIN,52f2f4af90a49484183285f8,2010-02-26,2009-10,109,92
PHO,LAC,PHO,LAC,52f2f4b090a49484183285f9,2010-02-26,2009-10,125,112
SAC,UTA,SAC,UTA,52f2f4b190a49484183285fa,2010-02-26,2009-10,103,99
TOR,CLE,CLE,TOR,52f2f4b290a49484183285fb,2010-02-26,2009-10,118,126
WAS,NYK,NYK,WAS,52f2f4b290a49484183285fc,2010-02-26,2009-10,116,118
BOS,NJN,NJN,BOS,52f2f4b390a49484183285fd,2010-02-27,2009-10,96,104
GSW,DET,GSW,DET,52f2f4b490a49484183285fe,2010-02-27,2009-10,95,88
IND,CHI,IND,CHI,52f2f4b490a49484183285ff,2010-02-27,2009-10,100,90
MIA,MIL,MIL,MIA,52f2f4b590a4948418328600,2010-02-27,2009-10,71,94
MIN,POR,POR,MIN,52f2f4b690a4948418328601,2010-02-27,2009-10,91,110
NYK,MEM,MEM,NYK,52f2f4b790a4948418328602,2010-02-27,2009-10,109,120
UTA,HOU,UTA,HOU,52f2f4b790a4948418328603,2010-02-27,2009-10,133,110
ATL,MIL,ATL,MIL,52f2f4b890a4948418328604,2010-02-28,2009-10,106,102
HOU,PHO,PHO,HOU,52f2f65b90a4948418328829,2010-11-22,2010-11,116,123
LAC,NOH,LAC,NOH,52f2f65c90a494841832882a,2010-11-22,2010-11,99,95
MIA,IND,IND,MIA,52f2f65d90a494841832882b,2010-11-22,2010-11,77,93
OKC,MIN,OKC,MIN,52f2f65d90a494841832882c,2010-11-22,2010-11,117,107
SAS,ORL,SAS,ORL,52f2f65e90a494841832882d,2010-11-22,2010-11,106,97
UTA,SAC,UTA,SAC,52f2f65f90a494841832882e,2010-11-22,2010-11,94,83
DAL,DET,DAL,DET,52f2f66090a494841832882f,2010-11-23,2010-11,88,84
IND,CLE,IND,CLE,52f2f66090a4948418328830,2010-11-23,2010-11,100,89
LAL,CHI,LAL,CHI,52f2f66190a4948418328831,2010-11-23,2010-11,98,91
NJN,ATL,NJN,ATL,52f2f66290a4948418328832,2010-11-23,2010-11,107,101
NYK,CHA,NYK,CHA,52f2f66390a4948418328833,2010-11-23,2010-11,110,107
WAS,PHI,WAS,PHI,52f2f66390a4948418328834,2010-11-23,2010-11,116,114
BOS,NJN,BOS,NJN,52f2f66490a4948418328835,2010-11-24,2010-11,89,83
CHA,NYK,NYK,CHA,52f2f66590a4948418328836,2010-11-24,2010-11,95,99
CLE,MIL,CLE,MIL,52f2f66690a4948418328837,2010-11-24,2010-11,83,81
HOU,GSW,HOU,GSW,52f2f66690a4948418328838,2010-11-24,2010-11,111,101
MEM,DET,MEM,DET,52f2f66790a4948418328839,2010-11-24,2010-11,105,84
MIN,SAS,SAS,MIN,52f2f66890a494841832883a,2010-11-24,2010-11,109,113
OKC,DAL,DAL,OKC,52f2f66990a494841832883b,2010-11-24,2010-11,103,111
ORL,MIA,ORL,MIA,52f2f66990a494841832883c,2010-11-24,2010-11,104,95
PHO,CHI,CHI,PHO,52f2f66a90a494841832883d,2010-11-24,2010-11,115,123
TOR,PHI,TOR,PHI,52f2f66b90a494841832883e,2010-11-24,2010-11,106,90
UTA,NOH,UTA,NOH,52f2f66c90a494841832883f,2010-11-24,2010-11,105,87
ATL,WAS,ATL,WAS,52f2f66c90a4948418328840,2010-11-25,2010-11,116,96
LAC,SAC,LAC,SAC,52f2f66d90a4948418328841,2010-11-25,2010-11,100,82
BOS,TOR,BOS,TOR,52f2f66e90a4948418328842,2010-11-26,2010-11,110,101
CHA,HOU,CHA,HOU,52f2f66f90a4948418328843,2010-11-26,2010-11,99,89
DEN,CHI,DEN,CHI,52f2f66f90a4948418328844,2010-11-26,2010-11,98,97
DET,MIL,DET,MIL,52f2f67090a4948418328845,2010-11-26,2010-11,103,89
IND,OKC,OKC,IND,52f2f67190a4948418328846,2010-11-26,2010-11,106,110
MEM,GSW,MEM,GSW,52f2f67290a4948418328847,2010-11-26,2010-11,116,111
MIA,PHI,MIA,PHI,52f2f67290a4948418328848,2010-11-26,2010-11,99,90
ORL,CLE,ORL,CLE,52f2f67390a4948418328849,2010-11-26,2010-11,111,100
PHO,LAC,PHO,LAC,52f2f67490a494841832884a,2010-11-26,2010-11,116,108
POR,NOH,NOH,POR,52f2f67490a494841832884b,2010-11-26,2010-11,78,97
SAS,DAL,DAL,SAS,52f2f67590a494841832884c,2010-11-26,2010-11,94,103
UTA,LAL,UTA,LAL,52f2f67690a494841832884d,2010-11-26,2010-11,102,96
CLE,MEM,CLE,MEM,52f2f67790a494841832884e,2010-11-27,2010-11,92,86
DAL,MIA,DAL,MIA,52f2f67890a494841832884f,2010-11-27,2010-11,106,95
MIL,CHA,MIL,CHA,52f2f67890a4948418328850,2010-11-27,2010-11,104,101
MIN,GSW,GSW,MIN,52f2f67990a4948418328851,2010-11-27,2010-11,94,104
NYK,ATL,ATL,NYK,52f2f67a90a4948418328852,2010-11-27,2010-11,90,99
PHI,NJN,PHI,NJN,52f2f67b90a4948418328853,2010-11-27,2010-11,102,86
SAC,CHI,CHI,SAC,52f2f67b90a4948418328854,2010-11-27,2010-11,85,96
WAS,ORL,ORL,WAS,52f2f67c90a4948418328855,2010-11-27,2010-11,99,100
DEN,PHO,DEN,PHO,52f2f67d90a4948418328856,2010-11-28,2010-11,138,133
DET,NYK,NYK,DET,52f2f67e90a4948418328857,2010-11-28,2010-11,116,125
HOU,OKC,HOU,OKC,52f2f67e90a4948418328858,2010-11-28,2010-11,99,98
LAC,UTA,UTA,LAC,52f2f67f90a4948418328859,2010-11-28,2010-11,97,109
LAL,IND,IND,LAL,52f2f68190a494841832885a,2010-11-28,2010-11,92,95
NJN,POR,NJN,POR,52f2f68290a494841832885b,2010-11-28,2010-11,98,96
NOH,SAS,SAS,NOH,52f2f68290a494841832885c,2010-11-28,2010-11,95,109
TOR,ATL,ATL,TOR,52f2f68390a494841832885d,2010-11-28,2010-11,78,96
DAL,HOU,DAL,HOU,52f2f68490a494841832885e,2010-11-29,2010-11,101,91
MIA,WAS,MIA,WAS,52f2f68590a494841832885f,2010-11-29,2010-11,105,94
OKC,NOH,OKC,NOH,52f2f68590a4948418328860,2010-11-29,2010-11,95,89
UTA,MIL,UTA,MIL,52f2f68690a4948418328861,2010-11-29,2010-11,109,88
CLE,BOS,BOS,CLE,52f2f68790a4948418328862,2010-11-30,2010-11,87,106
GSW,SAS,SAS,GSW,52f2f68890a4948418328863,2010-11-30,2010-11,98,118
MEM,LAL,MEM,LAL,52f2f68890a4948418328864,2010-11-30,2010-11,98,96
NYK,NJN,NYK,NJN,52f2f68990a4948418328865,2010-11-30,2010-11,111,100
ORL,DET,ORL,DET,52f2f68a90a4948418328866,2010-11-30,2010-11,90,79
PHI,POR,PHI,POR,52f2f68b90a4948418328867,2010-11-30,2010-11,88,79
SAC,IND,IND,SAC,52f2f68b90a4948418328868,2010-11-30,2010-11,98,107
ATL,MEM,ATL,MEM,52f2f68c90a4948418328869,2010-12-01,2010-11,112,109
BOS,POR,BOS,POR,52f2f68d90a494841832886a,2010-12-01,2010-11,99,95
CHI,ORL,ORL,CHI,52f2f68e90a494841832886b,2010-12-01,2010-11,78,107
DAL,MIN,DAL,MIN,52f2f68e90a494841832886c,2010-12-01,2010-11,100,86
DEN,MIL,DEN,MIL,52f2f68f90a494841832886d,2010-12-01,2010-11,105,94
HOU,LAL,HOU,LAL,52f2f69090a494841832886e,2010-12-01,2010-11,109,99
LAC,SAS,LAC,SAS,52f2f69190a494841832886f,2010-12-01,2010-11,90,85
MIA,DET,MIA,DET,52f2f69190a4948418328870,2010-12-01,2010-11,97,72
NJN,OKC,OKC,NJN,52f2f69290a4948418328871,2010-12-01,2010-11,120,123
NOH,CHA,NOH,CHA,52f2f69390a4948418328872,2010-12-01,2010-11,89,73
TOR,WAS,TOR,WAS,52f2f69490a4948418328873,2010-12-01,2010-11,127,108
UTA,IND,UTA,IND,52f2f69490a4948418328874,2010-12-01,2010-11,110,88
CLE,MIA,MIA,CLE,52f2f69590a4948418328875,2010-12-02,2010-11,90,118
GSW,PHO,PHO,GSW,52f2f69690a4948418328876,2010-12-02,2010-11,101,107
ATL,PHI,ATL,PHI,52f2f69690a4948418328877,2010-12-03,2010-11,93,88
BOS,CHI,BOS,CHI,52f2f69790a4948418328878,2010-12-03,2010-11,104,92
CHA,NJN,CHA,NJN,52f2f69890a4948418328879,2010-12-03,2010-11,91,84
DEN,LAC,DEN,LAC,52f2f69990a494841832887a,2010-12-03,2010-11,109,104
DET,ORL,ORL,DET,52f2f69990a494841832887b,2010-12-03,2010-11,91,104
LAL,SAC,LAL,SAC,52f2f69a90a494841832887c,2010-12-03,2010-11,113,80
MEM,HOU,HOU,MEM,52f2f69b90a494841832887d,2010-12-03,2010-11,111,127
NOH,NYK,NYK,NOH,52f2f69c90a494841832887e,2010-12-03,2010-11,92,100
PHO,IND,PHO,IND,52f2f69c90a494841832887f,2010-12-03,2010-11,105,97
SAS,MIN,SAS,MIN,52f2f69d90a4948418328880,2010-12-03,2010-11,107,101
TOR,OKC,TOR,OKC,52f2f69e90a4948418328881,2010-12-03,2010-11,111,99
DAL,NOH,DAL,NOH,52f2f4b990a4948418328605,2010-02-28,2009-10,108,100
LAL,DEN,LAL,DEN,52f2f4b990a4948418328606,2010-02-28,2009-10,95,89
NJN,WAS,WAS,NJN,52f2f4ba90a4948418328607,2010-02-28,2009-10,85,89
OKC,TOR,OKC,TOR,52f2f4bb90a4948418328608,2010-02-28,2009-10,119,99
ORL,MIA,ORL,MIA,52f2f4bb90a4948418328609,2010-02-28,2009-10,96,80
SAC,LAC,SAC,LAC,52f2f4bc90a494841832860a,2010-02-28,2009-10,97,92
SAS,PHO,SAS,PHO,52f2f4bd90a494841832860b,2010-02-28,2009-10,113,110
CHA,DAL,DAL,CHA,52f2f4be90a494841832860c,2010-03-01,2009-10,84,89
CHI,ATL,ATL,CHI,52f2f4be90a494841832860d,2010-03-01,2009-10,92,116
CLE,NYK,CLE,NYK,52f2f4bf90a494841832860e,2010-03-01,2009-10,124,93
HOU,TOR,HOU,TOR,52f2f4c090a494841832860f,2010-03-01,2009-10,116,92
LAC,UTA,LAC,UTA,52f2f4c190a4948418328610,2010-03-01,2009-10,108,104
MEM,POR,POR,MEM,52f2f4c190a4948418328611,2010-03-01,2009-10,93,103
NOH,SAS,SAS,NOH,52f2f4c290a4948418328612,2010-03-01,2009-10,92,106
PHI,ORL,ORL,PHI,52f2f4c390a4948418328613,2010-03-01,2009-10,105,126
PHO,DEN,PHO,DEN,52f2f4c390a4948418328614,2010-03-01,2009-10,101,85
DET,BOS,BOS,DET,52f2f4c490a4948418328615,2010-03-02,2009-10,100,105
LAL,IND,LAL,IND,52f2f4c590a4948418328616,2010-03-02,2009-10,122,99
MIA,GSW,MIA,GSW,52f2f4c590a4948418328617,2010-03-02,2009-10,110,106
OKC,SAC,OKC,SAC,52f2f4c690a4948418328618,2010-03-02,2009-10,113,107
ATL,PHI,ATL,PHI,52f2f4c790a4948418328619,2010-03-03,2009-10,112,93
BOS,CHA,BOS,CHA,52f2f4c890a494841832861a,2010-03-03,2009-10,104,80
DAL,MIN,DAL,MIN,52f2f4c890a494841832861b,2010-03-03,2009-10,112,109
DEN,OKC,DEN,OKC,52f2f4c990a494841832861c,2010-03-03,2009-10,119,90
HOU,SAC,SAC,HOU,52f2f4ca90a494841832861d,2010-03-03,2009-10,81,84
LAC,PHO,PHO,LAC,52f2f4cb90a494841832861e,2010-03-03,2009-10,101,127
MIL,WAS,MIL,WAS,52f2f4cb90a494841832861f,2010-03-03,2009-10,100,87
NJN,CLE,CLE,NJN,52f2f4cc90a4948418328620,2010-03-03,2009-10,92,111
NOH,MEM,MEM,NOH,52f2f4cd90a4948418328621,2010-03-03,2009-10,100,104
NYK,DET,NYK,DET,52f2f4cd90a4948418328622,2010-03-03,2009-10,128,104
ORL,GSW,ORL,GSW,52f2f4ce90a4948418328623,2010-03-03,2009-10,117,90
POR,IND,POR,IND,52f2f4cf90a4948418328624,2010-03-03,2009-10,102,79
CHI,MEM,MEM,CHI,52f2f4cf90a4948418328625,2010-03-04,2009-10,96,105
MIA,LAL,MIA,LAL,52f2f4d090a4948418328626,2010-03-04,2009-10,114,111
PHO,UTA,UTA,PHO,52f2f4d190a4948418328627,2010-03-04,2009-10,108,116
ATL,GSW,ATL,GSW,52f2f4d290a4948418328628,2010-03-05,2009-10,127,122
CHA,LAL,CHA,LAL,52f2f4d290a4948418328629,2010-03-05,2009-10,98,83
CLE,DET,CLE,DET,52f2f4d390a494841832862a,2010-03-05,2009-10,99,92
DAL,SAC,DAL,SAC,52f2f4d490a494841832862b,2010-03-05,2009-10,108,100
DEN,IND,DEN,IND,52f2f4d590a494841832862c,2010-03-05,2009-10,122,114
LAC,OKC,OKC,LAC,52f2f4d590a494841832862d,2010-03-05,2009-10,87,104
NJN,ORL,ORL,NJN,52f2f4d690a494841832862e,2010-03-05,2009-10,87,97
PHI,BOS,BOS,PHI,52f2f4d790a494841832862f,2010-03-05,2009-10,86,96
SAS,NOH,SAS,NOH,52f2f4d790a4948418328630,2010-03-05,2009-10,102,91
TOR,NYK,TOR,NYK,52f2f4d890a4948418328631,2010-03-05,2009-10,102,96
WAS,MIL,MIL,WAS,52f2f4d990a4948418328632,2010-03-05,2009-10,74,102
UTA,DAL,DAL,UTA,52f2f69f90a4948418328882,2010-12-03,2010-11,81,93
WAS,POR,WAS,POR,52f2f69f90a4948418328883,2010-12-03,2010-11,83,79
CHI,HOU,CHI,HOU,52f2f6a090a4948418328884,2010-12-04,2010-11,119,116
MIA,ATL,MIA,ATL,52f2f6a190a4948418328885,2010-12-04,2010-11,89,77
MIL,ORL,MIL,ORL,52f2f6a190a4948418328886,2010-12-04,2010-11,96,85
MIN,CLE,MIN,CLE,52f2f6a290a4948418328887,2010-12-04,2010-11,129,95
PHI,CHA,PHI,CHA,52f2f6a390a4948418328888,2010-12-04,2010-11,109,91
SAC,DAL,DAL,SAC,52f2f6a490a4948418328889,2010-12-04,2010-11,103,105
DEN,MEM,DEN,MEM,52f2f6a490a494841832888a,2010-12-05,2010-11,108,107
DET,CLE,DET,CLE,52f2f6a590a494841832888b,2010-12-05,2010-11,102,92
NJN,BOS,BOS,NJN,52f2f6a690a494841832888c,2010-12-05,2010-11,75,100
OKC,GSW,OKC,GSW,52f2f6a690a494841832888d,2010-12-05,2010-11,114,109
