t_home	t_away	t_win	t_loss	gameUID	date	season	home_score	away_score
ORL	PHI	ORL	PHI	52f2f7b890a49484183289d2	1/19/2011	2010-11	99	98
SAC	POR	POR	SAC	52f2f7b990a49484183289d3	1/19/2011	2010-11	90	94
SAS	TOR	SAS	TOR	52f2f7ba90a49484183289d4	1/19/2011	2010-11	104	95
CHA	PHI	CHA	PHI	52f2f7ba90a49484183289d5	1/20/2011	2010-11	100	97
CHI	DAL	CHI	DAL	52f2f7bb90a49484183289d6	1/20/2011	2010-11	82	77
POR	LAC	POR	LAC	52f2f7bc90a49484183289d7	1/20/2011	2010-11	108	93
ATL	NOH	NOH	ATL	52f2f7bd90a49484183289d8	1/21/2011	2010-11	59	100
BOS	UTA	BOS	UTA	52f2f7bd90a49484183289d9	1/21/2011	2010-11	110	86
CLE	MIL	MIL	CLE	52f2f7be90a49484183289da	1/21/2011	2010-11	88	102
DEN	LAL	LAL	DEN	52f2f7bf90a49484183289db	1/21/2011	2010-11	97	107
GSW	SAC	GSW	SAC	52f2f7bf90a49484183289dc	1/21/2011	2010-11	119	112
MEM	HOU	MEM	HOU	52f2f7c090a49484183289dd	1/21/2011	2010-11	115	110
NJN	DET	NJN	DET	52f2f7c190a49484183289de	1/21/2011	2010-11	89	74
ORL	TOR	ORL	TOR	52f2f7c290a49484183289df	1/21/2011	2010-11	112	72
SAS	NYK	SAS	NYK	52f2f7c290a49484183289e0	1/21/2011	2010-11	101	92
WAS	PHO	PHO	WAS	52f2f7c390a49484183289e1	1/21/2011	2010-11	91	109
CHA	ATL	ATL	CHA	52f2f7c490a49484183289e2	1/22/2011	2010-11	87	103
CHI	CLE	CHI	CLE	52f2f7c590a49484183289e3	1/22/2011	2010-11	92	79
DET	PHO	DET	PHO	52f2f7c590a49484183289e4	1/22/2011	2010-11	75	74
HOU	ORL	ORL	HOU	52f2f7c690a49484183289e5	1/22/2011	2010-11	104	118
LAC	GSW	LAC	GSW	52f2f7c790a49484183289e6	1/22/2011	2010-11	113	109
MIA	TOR	MIA	TOR	52f2f7c790a49484183289e7	1/22/2011	2010-11	120	103
MIL	MEM	MEM	MIL	52f2f7c890a49484183289e8	1/22/2011	2010-11	81	94
NJN	DAL	DAL	NJN	52f2f7c990a49484183289e9	1/22/2011	2010-11	86	87
NOH	SAS	NOH	SAS	52f2f7ca90a49484183289ea	1/22/2011	2010-11	96	72
OKC	NYK	OKC	NYK	52f2f7cb90a49484183289eb	1/22/2011	2010-11	101	98
PHI	UTA	PHI	UTA	52f2f7cb90a49484183289ec	1/22/2011	2010-11	96	85
POR	IND	POR	IND	52f2f7cc90a49484183289ed	1/22/2011	2010-11	97	92
WAS	BOS	WAS	BOS	52f2f7cd90a49484183289ee	1/22/2011	2010-11	85	83
DEN	IND	DEN	IND	52f2f7cd90a49484183289ef	1/23/2011	2010-11	121	107
CHI	MIL	CHI	MIL	52f2f7ce90a49484183289f0	1/24/2011	2010-11	92	83
GSW	SAS	SAS	GSW	52f2f7cf90a49484183289f1	1/24/2011	2010-11	102	113
MIN	HOU	HOU	MIN	52f2f7d090a49484183289f2	1/24/2011	2010-11	125	129
NJN	CLE	NJN	CLE	52f2f7d090a49484183289f3	1/24/2011	2010-11	103	101
IND	LAC	IND	LAC	52f2f2e090a494841832836b	11/25/2009	2009-10	86	73
MIN	DEN	DEN	MIN	52f2f2e190a494841832836c	11/25/2009	2009-10	111	124
NOH	MIL	NOH	MIL	52f2f2e190a494841832836d	11/25/2009	2009-10	102	99
ORL	MIA	MIA	ORL	52f2f2e290a494841832836e	11/25/2009	2009-10	98	99
PHO	MEM	PHO	MEM	52f2f2e290a494841832836f	11/25/2009	2009-10	126	111
POR	NJN	POR	NJN	52f2f2e390a4948418328370	11/25/2009	2009-10	93	83
SAC	NYK	SAC	NYK	52f2f2e490a4948418328371	11/25/2009	2009-10	111	97
SAS	GSW	SAS	GSW	52f2f2e490a4948418328372	11/25/2009	2009-10	118	104
ATL	ORL	ORL	ATL	52f2f2e590a4948418328373	11/26/2009	2009-10	76	93
UTA	CHI	UTA	CHI	52f2f2e690a4948418328374	11/26/2009	2009-10	105	86
BOS	TOR	BOS	TOR	52f2f2e690a4948418328375	11/27/2009	2009-10	116	103
CHA	CLE	CHA	CLE	52f2f2e790a4948418328376	11/27/2009	2009-10	94	87
DEN	NYK	DEN	NYK	52f2f2e890a4948418328377	11/27/2009	2009-10	128	125
DET	LAC	LAC	DET	52f2f2e890a4948418328378	11/27/2009	2009-10	96	104
HOU	SAS	SAS	HOU	52f2f2e990a4948418328379	11/27/2009	2009-10	84	92
DET	MIL	DET	MIL	52f2f30990a49484183283a9	12/4/2009	2009-10	105	96
LAL	MIA	LAL	MIA	52f2f30a90a49484183283aa	12/4/2009	2009-10	108	107
NYK	NJN	NYK	NJN	52f2f31690a49484183283bd	12/6/2009	2009-10	106	97
SAS	SAC	SAS	SAC	52f2f32490a49484183283d3	12/9/2009	2009-10	118	106
DET	DEN	DET	DEN	52f2f32590a49484183283d4	12/10/2009	2009-10	101	99
UTA	ORL	UTA	ORL	52f2f32690a49484183283d5	12/10/2009	2009-10	120	111
WAS	BOS	BOS	WAS	52f2f32690a49484183283d6	12/10/2009	2009-10	102	104
CHI	GSW	CHI	GSW	52f2f32790a49484183283d7	12/11/2009	2009-10	96	91
CLE	POR	CLE	POR	52f2f32890a49484183283d8	12/11/2009	2009-10	104	99
IND	NJN	IND	NJN	52f2f32890a49484183283d9	12/11/2009	2009-10	107	91
LAL	MIN	LAL	MIN	52f2f32990a49484183283da	12/11/2009	2009-10	104	92
MEM	OKC	OKC	MEM	52f2f32a90a49484183283db	12/11/2009	2009-10	94	102
MIA	DAL	DAL	MIA	52f2f32a90a49484183283dc	12/11/2009	2009-10	93	106
NOH	NYK	NYK	NOH	52f2f32b90a49484183283dd	12/11/2009	2009-10	96	113
PHI	HOU	HOU	PHI	52f2f32c90a49484183283de	12/11/2009	2009-10	91	96
PHO	ORL	PHO	ORL	52f2f32c90a49484183283df	12/11/2009	2009-10	106	103
SAS	CHA	SAS	CHA	52f2f32d90a49484183283e0	12/11/2009	2009-10	104	85
TOR	ATL	ATL	TOR	52f2f32e90a49484183283e1	12/11/2009	2009-10	89	111
CHI	BOS	BOS	CHI	52f2f32e90a49484183283e2	12/12/2009	2009-10	80	106
DAL	CHA	DAL	CHA	52f2f32f90a49484183283e3	12/12/2009	2009-10	98	97
PHI	GSW	PHI	GSW	52f2f33a90a49484183283f4	12/14/2009	2009-10	117	101
UTA	MIN	MIN	UTA	52f2f33b90a49484183283f5	12/14/2009	2009-10	108	110
CHI	LAL	LAL	CHI	52f2f33c90a49484183283f7	12/15/2009	2009-10	87	96
MIA	TOR	MIA	TOR	52f2f33e90a49484183283fa	12/15/2009	2009-10	115	95
BOS	PHI	PHI	BOS	52f2f34d90a494841832840d	12/18/2009	2009-10	97	98
CLE	MIL	CLE	MIL	52f2f34e90a494841832840e	12/18/2009	2009-10	85	82
DAL	HOU	HOU	DAL	52f2f34e90a494841832840f	12/18/2009	2009-10	108	116
GSW	WAS	WAS	GSW	52f2f34f90a4948418328410	12/18/2009	2009-10	109	118
MEM	IND	MEM	IND	52f2f35090a4948418328411	12/18/2009	2009-10	107	94
MIN	SAC	MIN	SAC	52f2f35190a4948418328412	12/18/2009	2009-10	112	96
NOH	DEN	NOH	DEN	52f2f35190a4948418328413	12/18/2009	2009-10	98	92
NYK	LAC	NYK	LAC	52f2f35290a4948418328414	12/18/2009	2009-10	95	91
NOH	OKC	NOH	OKC	52f2f7d190a49484183289f4	1/24/2011	2010-11	91	89
NYK	WAS	NYK	WAS	52f2f7d290a49484183289f5	1/24/2011	2010-11	115	106
ORL	DET	DET	ORL	52f2f7d390a49484183289f6	1/24/2011	2010-11	96	103
PHI	PHO	PHI	PHO	52f2f7d390a49484183289f7	1/24/2011	2010-11	105	95
POR	SAC	SAC	POR	52f2f7d490a49484183289f8	1/24/2011	2010-11	81	96
TOR	MEM	MEM	TOR	52f2f7d590a49484183289f9	1/24/2011	2010-11	98	100
BOS	CLE	BOS	CLE	52f2f7d590a49484183289fa	1/25/2011	2010-11	112	95
DAL	LAC	DAL	LAC	52f2f7d690a49484183289fb	1/25/2011	2010-11	112	105
LAL	UTA	LAL	UTA	52f2f7d790a49484183289fc	1/25/2011	2010-11	120	91
SAC	CHA	CHA	SAC	52f2f7d890a49484183289fd	1/25/2011	2010-11	89	94
WAS	DEN	DEN	WAS	52f2f7d890a49484183289fe	1/25/2011	2010-11	109	120
DET	DEN	DEN	DET	52f2f7d990a49484183289ff	1/26/2011	2010-11	100	109
GSW	NOH	NOH	GSW	52f2f7da90a4948418328a00	1/26/2011	2010-11	103	112
HOU	LAC	HOU	LAC	52f2f7db90a4948418328a01	1/26/2011	2010-11	96	83
IND	ORL	ORL	IND	52f2f7db90a4948418328a02	1/26/2011	2010-11	96	111
MIL	ATL	MIL	ATL	52f2f7dc90a4948418328a03	1/26/2011	2010-11	98	90
MIN	OKC	OKC	MIN	52f2f7dd90a4948418328a04	1/26/2011	2010-11	117	118
NJN	MEM	NJN	MEM	52f2f7dd90a4948418328a05	1/26/2011	2010-11	93	88
PHO	CHA	CHA	PHO	52f2f7de90a4948418328a06	1/26/2011	2010-11	107	114
TOR	PHI	PHI	TOR	52f2f7df90a4948418328a07	1/26/2011	2010-11	94	107
UTA	SAS	SAS	UTA	52f2f7e090a4948418328a08	1/26/2011	2010-11	105	112
DAL	HOU	DAL	HOU	52f2f7e090a4948418328a09	1/27/2011	2010-11	111	106
NYK	MIA	NYK	MIA	52f2f7e190a4948418328a0a	1/27/2011	2010-11	93	88
POR	BOS	BOS	POR	52f2f7e290a4948418328a0b	1/27/2011	2010-11	78	88
ATL	NYK	ATL	NYK	52f2f7e290a4948418328a0c	1/28/2011	2010-11	111	102
CHI	ORL	CHI	ORL	52f2f7e390a4948418328a0d	1/28/2011	2010-11	99	90
CLE	DEN	DEN	CLE	52f2f7e490a4948418328a0e	1/28/2011	2010-11	103	117
GSW	CHA	CHA	GSW	52f2f7e590a4948418328a0f	1/28/2011	2010-11	113	121
IND	NJN	IND	NJN	52f2f7e590a4948418328a10	1/28/2011	2010-11	124	92
LAL	SAC	SAC	LAL	52f2f7e690a4948418328a11	1/28/2011	2010-11	95	100
MIA	DET	MIA	DET	52f2f7e790a4948418328a12	1/28/2011	2010-11	88	87
OKC	WAS	OKC	WAS	52f2f7e890a4948418328a13	1/28/2011	2010-11	124	117
PHI	MEM	MEM	PHI	52f2f7e890a4948418328a14	1/28/2011	2010-11	94	99
PHO	BOS	PHO	BOS	52f2f7e990a4948418328a15	1/28/2011	2010-11	88	71
TOR	MIL	MIL	TOR	52f2f7ea90a4948418328a16	1/28/2011	2010-11	110	116
UTA	MIN	UTA	MIN	52f2f7ea90a4948418328a17	1/28/2011	2010-11	108	100
CHI	IND	CHI	IND	52f2f7eb90a4948418328a18	1/29/2011	2010-11	110	89
DAL	ATL	DAL	ATL	52f2f7ec90a4948418328a19	1/29/2011	2010-11	102	91
LAC	CHA	LAC	CHA	52f2f7ed90a4948418328a1a	1/29/2011	2010-11	103	88
MEM	WAS	MEM	WAS	52f2f7ed90a4948418328a1b	1/29/2011	2010-11	107	93
MIL	NJN	MIL	NJN	52f2f7ee90a4948418328a1c	1/29/2011	2010-11	91	81
MIN	TOR	MIN	TOR	52f2f7ef90a4948418328a1d	1/29/2011	2010-11	103	87
SAC	NOH	SAC	NOH	52f2f7f090a4948418328a1e	1/29/2011	2010-11	102	96
SAS	HOU	SAS	HOU	52f2f7f090a4948418328a1f	1/29/2011	2010-11	108	95
GSW	UTA	GSW	UTA	52f2f7f190a4948418328a20	1/30/2011	2010-11	96	81
LAL	BOS	BOS	LAL	52f2f7f290a4948418328a21	1/30/2011	2010-11	96	109
OKC	DET	OKC	DET	52f2f35390a4948418328415	12/18/2009	2009-10	109	98
TOR	NJN	TOR	NJN	52f2f35390a4948418328416	12/18/2009	2009-10	118	95
CHA	UTA	UTA	CHA	52f2f35490a4948418328417	12/19/2009	2009-10	102	110
CHI	ATL	CHI	ATL	52f2f35590a4948418328418	12/19/2009	2009-10	101	98
HOU	OKC	HOU	OKC	52f2f35690a4948418328419	12/19/2009	2009-10	95	90
MIL	SAC	SAC	MIL	52f2f35690a494841832841a	12/19/2009	2009-10	95	96
NJN	LAL	LAL	NJN	52f2f35790a494841832841b	12/19/2009	2009-10	84	103
ORL	POR	ORL	POR	52f2f35890a494841832841c	12/19/2009	2009-10	92	83
PHI	LAC	LAC	PHI	52f2f35890a494841832841d	12/19/2009	2009-10	107	112
PHO	WAS	PHO	WAS	52f2f35990a494841832841e	12/19/2009	2009-10	121	95
PHO	OKC	OKC	PHO	52f2f36f90a494841832843c	12/23/2009	2009-10	113	117
SAC	CLE	CLE	SAC	52f2f36f90a494841832843d	12/23/2009	2009-10	104	117
SAS	POR	POR	SAS	52f2f37090a494841832843e	12/23/2009	2009-10	94	98
LAL	CLE	CLE	LAL	52f2f37190a494841832843f	12/25/2009	2009-10	87	102
NYK	MIA	MIA	NYK	52f2f37290a4948418328440	12/25/2009	2009-10	87	93
ORL	BOS	BOS	ORL	52f2f37290a4948418328441	12/25/2009	2009-10	77	86
PHO	LAC	PHO	LAC	52f2f37390a4948418328442	12/25/2009	2009-10	124	93
POR	DEN	POR	DEN	52f2f37490a4948418328443	12/25/2009	2009-10	107	96
CHI	NOH	CHI	NOH	52f2f37490a4948418328444	12/26/2009	2009-10	96	85
DAL	MEM	DAL	MEM	52f2f37590a4948418328445	12/26/2009	2009-10	106	101
GSW	PHO	GSW	PHO	52f2f37690a4948418328446	12/26/2009	2009-10	132	127
IND	ATL	ATL	IND	52f2f37790a4948418328447	12/26/2009	2009-10	98	110
MIL	SAS	SAS	MIL	52f2f37790a4948418328448	12/26/2009	2009-10	97	112
MIN	WAS	MIN	WAS	52f2f37890a4948418328449	12/26/2009	2009-10	101	89
NJN	HOU	HOU	NJN	52f2f37990a494841832844a	12/26/2009	2009-10	93	98
OKC	CHA	OKC	CHA	52f2f37990a494841832844b	12/26/2009	2009-10	98	91
SAC	LAL	LAL	SAC	52f2f37a90a494841832844c	12/26/2009	2009-10	103	112
UTA	PHI	UTA	PHI	52f2f37b90a494841832844d	12/26/2009	2009-10	97	76
CLE	HOU	CLE	HOU	52f2f37c90a494841832844e	12/27/2009	2009-10	108	83
DEN	DAL	DAL	DEN	52f2f37c90a494841832844f	12/27/2009	2009-10	96	104
CLE	ATL	CLE	ATL	52f2f38a90a4948418328462	12/30/2009	2009-10	106	101
IND	MEM	MEM	IND	52f2f38b90a4948418328463	12/30/2009	2009-10	110	121
MIN	UTA	UTA	MIN	52f2f38b90a4948418328464	12/30/2009	2009-10	103	107
NJN	NYK	NJN	NYK	52f2f38c90a4948418328465	12/30/2009	2009-10	104	95
NOH	MIA	NOH	MIA	52f2f38d90a4948418328466	12/30/2009	2009-10	95	91
ORL	MIL	ORL	MIL	52f2f38d90a4948418328467	12/30/2009	2009-10	117	92
PHO	BOS	PHO	BOS	52f2f38e90a4948418328468	12/30/2009	2009-10	116	98
POR	LAC	POR	LAC	52f2f38f90a4948418328469	12/30/2009	2009-10	103	99
SAC	PHI	PHI	SAC	52f2f39090a494841832846a	12/30/2009	2009-10	106	116
TOR	CHA	TOR	CHA	52f2f39090a494841832846b	12/30/2009	2009-10	107	103
DET	CHI	CHI	DET	52f2f39190a494841832846c	12/31/2009	2009-10	87	98
HOU	DAL	HOU	DAL	52f2f39290a494841832846d	12/31/2009	2009-10	97	94
LAC	PHI	LAC	PHI	52f2f39290a494841832846e	12/31/2009	2009-10	104	88
OKC	UTA	OKC	UTA	52f2f39390a494841832846f	12/31/2009	2009-10	87	86
SAS	MIA	SAS	MIA	52f2f39490a4948418328470	12/31/2009	2009-10	108	78
ATL	NYK	NYK	ATL	52f2f39590a4948418328471	1/1/2010	2009-10	108	112
LAL	SAC	LAL	SAC	52f2f39590a4948418328472	1/1/2010	2009-10	109	108
NYK	DET	NYK	DET	52f2f7f290a4948418328a22	1/30/2011	2010-11	124	106
OKC	MIA	MIA	OKC	52f2f7f390a4948418328a23	1/30/2011	2010-11	103	108
ORL	CLE	ORL	CLE	52f2f7f490a4948418328a24	1/30/2011	2010-11	103	87
PHI	DEN	PHI	DEN	52f2f7f590a4948418328a25	1/30/2011	2010-11	110	99
PHO	NOH	PHO	NOH	52f2f7f590a4948418328a26	1/30/2011	2010-11	104	102
DAL	WAS	DAL	WAS	52f2f7f690a4948418328a27	1/31/2011	2010-11	102	92
IND	TOR	IND	TOR	52f2f7f890a4948418328a28	1/31/2011	2010-11	104	93
LAC	MIL	LAC	MIL	52f2f7f990a4948418328a29	1/31/2011	2010-11	105	98
MEM	ORL	MEM	ORL	52f2f7f990a4948418328a2a	1/31/2011	2010-11	100	97
MIA	CLE	MIA	CLE	52f2f7fa90a4948418328a2b	1/31/2011	2010-11	117	90
NJN	DEN	NJN	DEN	52f2f7fb90a4948418328a2c	1/31/2011	2010-11	115	99
UTA	CHA	UTA	CHA	52f2f7fb90a4948418328a2d	1/31/2011	2010-11	83	78
LAL	HOU	LAL	HOU	52f2f7fc90a4948418328a2e	2/1/2011	2010-11	114	106
NOH	WAS	NOH	WAS	52f2f7fd90a4948418328a2f	2/1/2011	2010-11	97	89
POR	SAS	POR	SAS	52f2f7fe90a4948418328a30	2/1/2011	2010-11	99	86
SAC	BOS	BOS	SAC	52f2f7fe90a4948418328a31	2/1/2011	2010-11	90	95
ATL	TOR	ATL	TOR	52f2f7ff90a4948418328a32	2/2/2011	2010-11	100	87
CLE	IND	IND	CLE	52f2f80090a4948418328a33	2/2/2011	2010-11	112	117
DEN	POR	DEN	POR	52f2f80190a4948418328a34	2/2/2011	2010-11	109	90
DET	CHA	CHA	DET	52f2f80190a4948418328a35	2/2/2011	2010-11	87	97
LAC	CHI	CHI	LAC	52f2f80290a4948418328a36	2/2/2011	2010-11	88	106
MIN	MEM	MEM	MIN	52f2f80390a4948418328a37	2/2/2011	2010-11	84	102
NJN	PHI	PHI	NJN	52f2f80490a4948418328a38	2/2/2011	2010-11	92	106
NYK	DAL	DAL	NYK	52f2f80490a4948418328a39	2/2/2011	2010-11	97	113
OKC	NOH	OKC	NOH	52f2f80590a4948418328a3a	2/2/2011	2010-11	104	93
PHO	MIL	PHO	MIL	52f2f80690a4948418328a3b	2/2/2011	2010-11	92	77
UTA	HOU	HOU	UTA	52f2f80690a4948418328a3c	2/2/2011	2010-11	96	97
GSW	MIL	GSW	MIL	52f2f80790a4948418328a3d	2/3/2011	2010-11	100	94
LAL	SAS	SAS	LAL	52f2f80890a4948418328a3e	2/3/2011	2010-11	88	89
ORL	MIA	MIA	ORL	52f2f80990a4948418328a3f	2/3/2011	2010-11	100	104
ATL	LAC	ATL	LAC	52f2f80990a4948418328a40	2/4/2011	2010-11	101	100
BOS	DAL	DAL	BOS	52f2f80a90a4948418328a41	2/4/2011	2010-11	97	101
CHA	MIA	MIA	CHA	52f2f80b90a4948418328a42	2/4/2011	2010-11	97	109
DEN	UTA	UTA	DEN	52f2f80c90a4948418328a43	2/4/2011	2010-11	106	113
DET	NJN	DET	NJN	52f2f80c90a4948418328a44	2/4/2011	2010-11	92	82
IND	POR	IND	POR	52f2f80d90a4948418328a45	2/4/2011	2010-11	100	87
MEM	CLE	MEM	CLE	52f2f80e90a4948418328a46	2/4/2011	2010-11	112	105
PHI	NYK	PHI	NYK	52f2f80e90a4948418328a47	2/4/2011	2010-11	100	98
PHO	OKC	OKC	PHO	52f2f80f90a4948418328a48	2/4/2011	2010-11	107	111
SAC	SAS	SAS	SAC	52f2f81090a4948418328a49	2/4/2011	2010-11	100	113
TOR	MIN	TOR	MIN	52f2f81190a4948418328a4a	2/4/2011	2010-11	111	100
WAS	ORL	ORL	WAS	52f2f81190a4948418328a4b	2/4/2011	2010-11	92	110
CHA	DAL	DAL	CHA	52f2f81290a4948418328a4c	2/5/2011	2010-11	92	101
CLE	POR	POR	CLE	52f2f81390a4948418328a4d	2/5/2011	2010-11	105	111
GSW	CHI	GSW	CHI	52f2f81490a4948418328a4e	2/5/2011	2010-11	101	90
HOU	MEM	HOU	MEM	52f2f81490a4948418328a4f	2/5/2011	2010-11	95	93
MIL	DET	DET	MIL	52f2f81590a4948418328a50	2/5/2011	2010-11	78	89
PHO	DEN	PHO	DEN	52f2f5ba90a4948418328757	4/13/2010	2009-10	123	101
ATL	CLE	ATL	CLE	52f2f5bb90a4948418328758	4/14/2010	2009-10	99	83
BOS	MIL	MIL	BOS	52f2f5bb90a4948418328759	4/14/2010	2009-10	95	106
CHA	CHI	CHI	CHA	52f2f5bc90a494841832875a	4/14/2010	2009-10	89	98
DAL	SAS	DAL	SAS	52f2f5bd90a494841832875b	4/14/2010	2009-10	96	89
HOU	NOH	NOH	HOU	52f2f5be90a494841832875c	4/14/2010	2009-10	115	123
LAC	LAL	LAC	LAL	52f2f5be90a494841832875d	4/14/2010	2009-10	107	91
MIA	NJN	MIA	NJN	52f2f5bf90a494841832875e	4/14/2010	2009-10	94	86
MIN	DET	DET	MIN	52f2f5c090a494841832875f	4/14/2010	2009-10	98	103
OKC	MEM	OKC	MEM	52f2f5c090a4948418328760	4/14/2010	2009-10	114	105
ORL	PHI	ORL	PHI	52f2f5c190a4948418328761	4/14/2010	2009-10	125	111
POR	GSW	GSW	POR	52f2f5c290a4948418328762	4/14/2010	2009-10	116	122
TOR	NYK	TOR	NYK	52f2f5c390a4948418328763	4/14/2010	2009-10	131	113
UTA	PHO	PHO	UTA	52f2f5c590a4948418328764	4/14/2010	2009-10	86	100
WAS	IND	WAS	IND	52f2f5c690a4948418328765	4/14/2010	2009-10	98	97
BOS	MIA	BOS	MIA	52f2f5cb90a4948418328766	10/26/2010	2010-11	88	80
LAL	HOU	LAL	HOU	52f2f5cb90a4948418328767	10/26/2010	2010-11	112	110
POR	PHO	POR	PHO	52f2f5cc90a4948418328768	10/26/2010	2010-11	106	92
CLE	BOS	CLE	BOS	52f2f5cd90a4948418328769	10/27/2010	2010-11	95	87
DAL	CHA	DAL	CHA	52f2f5ce90a494841832876a	10/27/2010	2010-11	101	86
DEN	UTA	DEN	UTA	52f2f5ce90a494841832876b	10/27/2010	2010-11	110	88
GSW	HOU	GSW	HOU	52f2f5cf90a494841832876c	10/27/2010	2010-11	132	128
LAC	POR	POR	LAC	52f2f5d090a494841832876d	10/27/2010	2010-11	88	98
MEM	ATL	ATL	MEM	52f2f5d190a494841832876e	10/27/2010	2010-11	104	119
MIN	SAC	SAC	MIN	52f2f5d190a494841832876f	10/27/2010	2010-11	116	117
NJN	DET	NJN	DET	52f2f5d290a4948418328770	10/27/2010	2010-11	101	98
NOH	MIL	NOH	MIL	52f2f5d390a4948418328771	10/27/2010	2010-11	95	91
OKC	CHI	OKC	CHI	52f2f5d490a4948418328772	10/27/2010	2010-11	106	95
PHI	MIA	MIA	PHI	52f2f5d490a4948418328773	10/27/2010	2010-11	87	97
SAS	IND	SAS	IND	52f2f5d590a4948418328774	10/27/2010	2010-11	122	109
TOR	NYK	NYK	TOR	52f2f5d690a4948418328775	10/27/2010	2010-11	93	98
ORL	WAS	ORL	WAS	52f2f5d790a4948418328776	10/28/2010	2010-11	112	83
UTA	PHO	PHO	UTA	52f2f5d790a4948418328777	10/28/2010	2010-11	94	110
BOS	NYK	BOS	NYK	52f2f5d890a4948418328778	10/29/2010	2010-11	105	101
CHA	IND	IND	CHA	52f2f5d990a4948418328779	10/29/2010	2010-11	101	104
DAL	MEM	MEM	DAL	52f2f5da90a494841832877a	10/29/2010	2010-11	90	91
DET	OKC	OKC	DET	52f2f5da90a494841832877b	10/29/2010	2010-11	104	105
GSW	LAC	GSW	LAC	52f2f5db90a494841832877c	10/29/2010	2010-11	109	91
MIA	ORL	MIA	ORL	52f2f5dc90a494841832877d	10/29/2010	2010-11	96	70
MIN	MIL	MIN	MIL	52f2f5dd90a494841832877e	10/29/2010	2010-11	96	85
NJN	SAC	NJN	SAC	52f2f5dd90a494841832877f	10/29/2010	2010-11	106	100
NOH	DEN	NOH	DEN	52f2f5de90a4948418328780	10/29/2010	2010-11	101	95
PHI	ATL	ATL	PHI	52f2f5df90a4948418328781	10/29/2010	2010-11	101	104
PHO	LAL	LAL	PHO	52f2f5df90a4948418328782	10/29/2010	2010-11	106	114
TOR	CLE	TOR	CLE	52f2f5e090a4948418328783	10/29/2010	2010-11	101	81
MIN	DEN	DEN	MIN	52f2f81690a4948418328a51	2/5/2011	2010-11	100	113
NOH	LAL	LAL	NOH	52f2f81690a4948418328a52	2/5/2011	2010-11	95	101
UTA	OKC	OKC	UTA	52f2f81790a4948418328a53	2/5/2011	2010-11	105	121
WAS	ATL	ATL	WAS	52f2f81890a4948418328a54	2/5/2011	2010-11	92	99
BOS	ORL	BOS	ORL	52f2f81990a4948418328a55	2/6/2011	2010-11	91	80
MIA	LAC	MIA	LAC	52f2f81990a4948418328a56	2/6/2011	2010-11	97	79
NJN	IND	IND	NJN	52f2f81a90a4948418328a57	2/6/2011	2010-11	86	105
NYK	PHI	NYK	PHI	52f2f81b90a4948418328a58	2/6/2011	2010-11	117	103
CHA	BOS	CHA	BOS	52f2f81c90a4948418328a59	2/7/2011	2010-11	94	89
DAL	CLE	DAL	CLE	52f2f81c90a4948418328a5a	2/7/2011	2010-11	99	96
DEN	HOU	HOU	DEN	52f2f81d90a4948418328a5b	2/7/2011	2010-11	103	108
GSW	PHO	PHO	GSW	52f2f81e90a4948418328a5c	2/7/2011	2010-11	92	104
MEM	LAL	LAL	MEM	52f2f81f90a4948418328a5d	2/7/2011	2010-11	84	93
NOH	MIN	MIN	NOH	52f2f81f90a4948418328a5e	2/7/2011	2010-11	92	104
POR	CHI	POR	CHI	52f2f82090a4948418328a5f	2/7/2011	2010-11	109	103
SAC	UTA	UTA	SAC	52f2f82190a4948418328a60	2/7/2011	2010-11	104	107
ATL	PHI	PHI	ATL	52f2f82190a4948418328a61	2/8/2011	2010-11	83	117
DET	SAS	SAS	DET	52f2f82290a4948418328a62	2/8/2011	2010-11	89	100
HOU	MIN	MIN	HOU	52f2f82390a4948418328a63	2/8/2011	2010-11	108	112
MIA	IND	MIA	IND	52f2f82490a4948418328a64	2/8/2011	2010-11	117	112
MIL	TOR	MIL	TOR	52f2f82590a4948418328a65	2/8/2011	2010-11	92	74
OKC	MEM	MEM	OKC	52f2f82590a4948418328a66	2/8/2011	2010-11	101	105
ORL	LAC	ORL	LAC	52f2f82690a4948418328a67	2/8/2011	2010-11	101	85
CLE	DET	DET	CLE	52f2f82790a4948418328a68	2/9/2011	2010-11	94	103
GSW	DEN	GSW	DEN	52f2f82790a4948418328a69	2/9/2011	2010-11	116	114
IND	CHA	IND	CHA	52f2f82890a4948418328a6a	2/9/2011	2010-11	104	103
NJN	NOH	NJN	NOH	52f2f82990a4948418328a6b	2/9/2011	2010-11	103	101
NYK	LAC	LAC	NYK	52f2f82a90a4948418328a6c	2/9/2011	2010-11	108	116
PHI	ORL	ORL	PHI	52f2f82a90a4948418328a6d	2/9/2011	2010-11	95	99
SAC	DAL	DAL	SAC	52f2f82b90a4948418328a6e	2/9/2011	2010-11	100	102
TOR	SAS	SAS	TOR	52f2f82c90a4948418328a6f	2/9/2011	2010-11	100	111
UTA	CHI	CHI	UTA	52f2f82d90a4948418328a70	2/9/2011	2010-11	86	91
WAS	MIL	WAS	MIL	52f2f82d90a4948418328a71	2/9/2011	2010-11	100	85
BOS	LAL	LAL	BOS	52f2f82e90a4948418328a72	2/10/2011	2010-11	86	92
DEN	DAL	DEN	DAL	52f2f82f90a4948418328a73	2/10/2011	2010-11	121	120
PHO	GSW	PHO	GSW	52f2f82f90a4948418328a74	2/10/2011	2010-11	112	88
